0.02000001,0.03710002,0.04280003,0.02070004,0.09540005,0.09860006,0.15390007,0.16010008,0.31090009,0.2111001,0.16090011,0.15820012,0.22380013,0.06450014,0.06600015,0.22730016,0.31000017,0.29990018,0.50780019,0.4797002,0.57830021,0.50710022,0.43280023,0.55500024,0.67110025,0.64150026,0.71040027,0.80800028,0.67910029,0.3857003,0.13070031,0.26040032,0.51210033,0.75470034,0.85370035,0.85070036,0.66920037,0.60970038,0.49430039,0.2744004,0.05100041,0.28340042,0.28250043,0.42560044,0.26410045,0.13860046,0.10510047,0.13430048,0.03830049,0.0324005,0.02320051,0.00270052,0.00650053,0.01590054,0.00720055,0.01670056,0.01800057,0.00840058,0.00900059,0.0032006,Rock
0.04530001,0.05230002,0.08430003,0.06890004,0.11830005,0.25830006,0.21560007,0.34810008,0.33370009,0.2872001,0.49180011,0.65520012,0.69190013,0.77970014,0.74640015,0.94440016,1.00000017,0.88740018,0.80240019,0.7818002,0.52120021,0.40520022,0.39570023,0.39140024,0.32500025,0.32000026,0.32710027,0.27670028,0.44230029,0.2028003,0.37880031,0.29470032,0.19840033,0.23410034,0.13060035,0.41820036,0.38350037,0.10570038,0.18400039,0.1970004,0.16740041,0.05830042,0.14010043,0.16280044,0.06210045,0.02030046,0.05300047,0.07420048,0.04090049,0.0061005,0.01250051,0.00840052,0.00890053,0.00480054,0.00940055,0.01910056,0.01400057,0.00490058,0.00520059,0.0044006,Rock
0.02620001,0.05820002,0.10990003,0.10830004,0.09740005,0.22800006,0.24310007,0.37710008,0.55980009,0.6194001,0.63330011,0.70600012,0.55440013,0.53200014,0.64790015,0.69310016,0.67590017,0.75510018,0.89290019,0.8619002,0.79740021,0.67370022,0.42930023,0.36480024,0.53310025,0.24130026,0.50700027,0.85330028,0.60360029,0.8514003,0.85120031,0.50450032,0.18620033,0.27090034,0.42320035,0.30430036,0.61160037,0.67560038,0.53750039,0.4719004,0.46470041,0.25870042,0.21290043,0.22220044,0.21110045,0.01760046,0.13480047,0.07440048,0.01300049,0.0106005,0.00330051,0.02320052,0.01660053,0.00950054,0.01800055,0.02440056,0.03160057,0.01640058,0.00950059,0.0078006,Rock
0.01000001,0.01710002,0.06230003,0.02050004,0.02050005,0.03680006,0.10980007,0.12760008,0.05980009,0.1264001,0.08810011,0.19920012,0.01840013,0.22610014,0.17290015,0.21310016,0.06930017,0.22810018,0.40600019,0.3973002,0.27410021,0.36900022,0.55560023,0.48460024,0.31400025,0.53340026,0.52560027,0.25200028,0.20900029,0.3559003,0.62600031,0.73400032,0.61200033,0.34970034,0.39530035,0.30120036,0.54080037,0.88140038,0.98570039,0.9167004,0.61210041,0.50060042,0.32100043,0.32020044,0.42950045,0.36540046,0.26550047,0.15760048,0.06810049,0.0294005,0.02410051,0.01210052,0.00360053,0.01500054,0.00850055,0.00730056,0.00500057,0.00440058,0.00400059,0.0117006,Rock
0.07620001,0.06660002,0.04810003,0.03940004,0.05900005,0.06490006,0.12090007,0.24670008,0.35640009,0.4459001,0.41520011,0.39520012,0.42560013,0.41350014,0.45280015,0.53260016,0.73060017,0.61930018,0.20320019,0.4636002,0.41480021,0.42920022,0.57300023,0.53990024,0.31610025,0.22850026,0.69950027,1.00000028,0.72620029,0.4724003,0.51030031,0.54590032,0.28810033,0.09810034,0.19510035,0.41810036,0.46040037,0.32170038,0.28280039,0.2430004,0.19790041,0.24440042,0.18470043,0.08410044,0.06920045,0.05280046,0.03570047,0.00850048,0.02300049,0.0046005,0.01560051,0.00310052,0.00540053,0.01050054,0.01100055,0.00150056,0.00720057,0.00480058,0.01070059,0.0094006,Rock
0.02860001,0.04530002,0.02770003,0.01740004,0.03840005,0.09900006,0.12010007,0.18330008,0.21050009,0.3039001,0.29880011,0.42500012,0.63430013,0.81980014,1.00000015,0.99880016,0.95080017,0.90250018,0.72340019,0.5122002,0.20740021,0.39850022,0.58900023,0.28720024,0.20430025,0.57820026,0.53890027,0.37500028,0.34110029,0.5067003,0.55800031,0.47780032,0.32990033,0.21980034,0.14070035,0.28560036,0.38070037,0.41580038,0.40540039,0.3296004,0.27070041,0.26500042,0.07230043,0.12380044,0.11920045,0.10890046,0.06230047,0.04940048,0.02640049,0.0081005,0.01040051,0.00450052,0.00140053,0.00380054,0.00130055,0.00890056,0.00570057,0.00270058,0.00510059,0.0062006,Rock
0.03170001,0.09560002,0.13210003,0.14080004,0.16740005,0.17100006,0.07310007,0.14010008,0.20830009,0.3513001,0.17860011,0.06580012,0.05130013,0.37520014,0.54190015,0.54400016,0.51500017,0.42620018,0.20240019,0.4233002,0.77230021,0.97350022,0.93900023,0.55590024,0.52680025,0.68260026,0.57130027,0.54290028,0.21770029,0.2149003,0.58110031,0.63230032,0.29650033,0.18730034,0.29690035,0.51630036,0.61530037,0.42830038,0.54790039,0.6133004,0.50170041,0.23770042,0.19570043,0.17490044,0.13040045,0.05970046,0.11240047,0.10470048,0.05070049,0.0159005,0.01950051,0.02010052,0.02480053,0.01310054,0.00700055,0.01380056,0.00920057,0.01430058,0.00360059,0.0103006,Rock
0.05190001,0.05480002,0.08420003,0.03190004,0.11580005,0.09220006,0.10270007,0.06130008,0.14650009,0.2838001,0.28020011,0.30860012,0.26570013,0.38010014,0.56260015,0.43760016,0.26170017,0.11990018,0.66760019,0.9402002,0.78320021,0.53520022,0.68090023,0.91740024,0.76130025,0.82200026,0.88720027,0.60910028,0.29670029,0.1103003,0.13180031,0.06240032,0.09900033,0.40060034,0.36660035,0.10500036,0.19150037,0.39300038,0.42880039,0.2546004,0.11510041,0.21960042,0.18790043,0.14370044,0.21460045,0.23600046,0.11250047,0.02540048,0.02850049,0.0178005,0.00520051,0.00810052,0.01200053,0.00450054,0.01210055,0.00970056,0.00850057,0.00470058,0.00480059,0.0053006,Rock
0.02230001,0.03750002,0.04840003,0.04750004,0.06470005,0.05910006,0.07530007,0.00980008,0.06840009,0.1487001,0.11560011,0.16540012,0.38330013,0.35980014,0.17130015,0.11360016,0.03490017,0.37960018,0.74010019,0.9925002,0.98020021,0.88900022,0.67120023,0.42860024,0.33740025,0.73660026,0.96110027,0.73530028,0.48560029,0.1594003,0.30070031,0.40960032,0.31700033,0.33050034,0.34080035,0.21860036,0.24630037,0.27260038,0.16800039,0.2792004,0.25580041,0.17400042,0.21210043,0.10990044,0.09850045,0.12710046,0.14590047,0.11640048,0.07770049,0.0439005,0.00610051,0.01450052,0.01280053,0.01450054,0.00580055,0.00490056,0.00650057,0.00930058,0.00590059,0.0022006,Rock
0.01640001,0.01730002,0.03470003,0.00700004,0.01870005,0.06710006,0.10560007,0.06970008,0.09620009,0.0251001,0.08010011,0.10560012,0.12660013,0.08900014,0.01980015,0.11330016,0.28260017,0.32340018,0.32380019,0.4333002,0.60680021,0.76520022,0.92030023,0.97190024,0.92070025,0.75450026,0.82890027,0.89070028,0.73090029,0.6896003,0.58290031,0.49350032,0.31010033,0.03060034,0.02440035,0.11080036,0.15940037,0.13710038,0.06960039,0.0452004,0.06200041,0.14210042,0.15970043,0.13840044,0.03720045,0.06880046,0.08670047,0.05130048,0.00920049,0.0198005,0.01180051,0.00900052,0.02230053,0.01790054,0.00840055,0.00680056,0.00320057,0.00350058,0.00560059,0.0040006,Rock
